Log_ID,Student_ID,Week,Login_Count,Dashboard_Clicks,Time_Spent,Date
L11639,S1669,12,1,43,62,6/27/2025
L11640,S5645,13,8,6,37,1/6/2025
L11641,S7840,14,2,8,98,4/11/2025
L11642,S13875,8,9,10,17,2/17/2024
L11643,S3619,10,2,25,93,9/2/2025
L11644,S10276,15,6,13,61,6/13/2025
L11645,S14292,7,4,7,62,6/23/2024
L11646,S9643,7,3,37,28,10/21/2024
L11647,S8933,16,5,28,45,4/26/2025
L11648,S2239,8,5,17,62,5/30/2025
L11649,S5589,10,6,40,36,1/19/2024
L11650,S12803,14,7,35,91,9/4/2025
L11651,S4889,4,7,27,29,3/4/2025
L11652,S12476,3,6,28,108,4/29/2024
L11653,S1767,5,8,11,87,1/10/2025
L11654,S9434,9,2,30,75,1/22/2025
L11655,S13887,5,2,22,66,2/22/2024
L11656,S7246,6,3,18,114,11/26/2024
L11657,S2568,6,4,17,107,6/26/2025
L11658,S5520,4,3,19,104,10/17/2025
L11659,S2526,4,2,45,29,4/22/2024
L11660,S2902,12,1,35,115,4/23/2025
L11661,S4300,9,5,35,31,1/21/2024
L11662,S6952,12,8,47,63,3/4/2024
L11663,S8746,15,7,47,16,8/10/2025
L11664,S3921,6,2,14,44,9/22/2024
L11665,S8393,5,4,47,54,12/28/2024
L11666,S11274,15,1,40,18,1/26/2025
L11667,S13201,15,1,7,86,6/11/2024
L11668,S11394,5,5,11,23,1/9/2024
L11669,S14171,4,2,26,62,3/18/2025
L11670,S14774,15,7,47,69,3/24/2024
L11671,S6259,8,2,27,113,1/7/2024
L11672,S11474,9,2,26,94,8/18/2024
L11673,S7921,11,5,45,87,1/31/2025
L11674,S10427,1,2,21,44,5/5/2024
L11675,S12492,10,1,44,11,12/3/2024
L11676,S4811,11,3,11,53,1/20/2025
L11677,S2943,5,8,9,45,3/30/2024
L11678,S12376,13,2,34,57,1/17/2025
L11679,S7047,10,5,22,99,10/29/2024
L11680,S14617,11,2,21,50,7/30/2025
L11681,S12300,3,4,21,112,8/19/2024
L11682,S1044,16,7,11,99,8/24/2025
L11683,S11842,11,9,19,26,8/13/2024
L11684,S11046,8,4,28,91,2/20/2024
L11685,S8725,14,5,22,85,11/24/2024
L11686,S9908,3,2,19,58,1/6/2024
L11687,S13326,14,4,44,83,2/6/2025
L11688,S3350,11,1,25,97,1/2/2025
L11689,S4586,13,1,47,116,4/27/2025
L11690,S13482,11,6,34,91,9/10/2024
L11691,S3860,12,7,24,18,2/5/2025
L11692,S4238,12,3,21,101,12/3/2024
L11693,S6525,16,7,32,70,6/11/2024
L11694,S9983,6,5,38,51,7/16/2024
L11695,S3534,5,1,37,81,5/16/2025
L11696,S13947,13,7,14,36,2/3/2025
L11697,S11377,15,3,6,77,5/23/2024
L11698,S3566,1,1,22,100,10/4/2025
L11699,S8846,12,9,18,63,12/31/2024
L11700,S11817,4,2,31,86,9/19/2025
L11701,S12721,1,1,15,110,3/30/2024
L11702,S7550,11,1,36,18,3/21/2025
L11703,S7113,2,2,14,35,9/30/2025
L11704,S2592,5,8,41,103,9/16/2025
L11705,S3840,9,8,6,68,6/15/2025
L11706,S13922,5,5,43,84,7/11/2025
L11707,S3083,2,1,11,36,9/2/2024
L11708,S6218,15,5,18,75,8/1/2024
L11709,S3068,4,1,12,16,8/8/2024
L11710,S3559,13,5,30,54,7/3/2024
L11711,S3446,14,7,6,74,11/20/2024
L11712,S12924,3,3,43,108,3/21/2024
L11713,S6867,12,8,5,112,3/26/2025
L11714,S2410,9,9,18,109,3/2/2025
L11715,S11234,7,4,18,15,3/24/2024
L11716,S11981,14,7,24,28,4/3/2025
L11717,S5942,16,2,17,71,1/7/2024
L11718,S1572,15,4,28,16,5/25/2025
L11719,S12240,8,2,31,118,2/10/2024
L11720,S9424,8,2,32,58,8/15/2024
L11721,S4447,15,8,40,70,12/8/2024
L11722,S2373,12,9,7,110,1/28/2024
L11723,S6919,14,5,7,38,7/22/2024
L11724,S5692,2,9,8,105,9/3/2025
L11725,S2381,13,4,39,22,7/9/2025
L11726,S9981,7,2,13,106,7/17/2025
L11727,S9600,5,4,7,48,4/30/2025
L11728,S11390,10,8,43,110,8/23/2024
L11729,S2085,12,6,21,96,7/13/2025
L11730,S13106,8,8,44,75,4/3/2024
L11731,S10586,1,1,14,29,1/16/2025
L11732,S14675,10,2,6,108,10/20/2024
L11733,S2920,2,6,25,119,5/13/2024
L11734,S7031,10,8,25,91,9/8/2025
L11735,S4675,5,8,32,38,4/20/2025
L11736,S4362,4,5,13,111,8/19/2024
L11737,S5999,6,2,41,65,10/13/2024
L11738,S1047,6,8,15,81,11/25/2024
L11739,S3482,11,1,29,24,10/11/2025
L11740,S2404,6,5,23,31,9/17/2025
L11741,S10115,7,3,19,102,10/12/2025
L11742,S1628,9,2,47,20,8/14/2025
L11743,S13144,14,9,49,26,8/10/2025
L11744,S3042,13,2,18,63,3/5/2025
L11745,S8080,8,2,11,61,4/30/2024
L11746,S4103,10,1,34,99,6/5/2024
L11747,S2357,11,7,27,103,12/14/2024
L11748,S13953,8,5,19,87,3/16/2025
L11749,S6347,13,9,33,42,3/21/2025
L11750,S9271,15,6,34,31,1/23/2024
L11751,S9206,10,8,48,18,3/21/2025
L11752,S9162,15,3,33,114,6/6/2024
L11753,S4584,10,7,38,28,5/2/2024
L11754,S2022,15,1,38,34,11/23/2024
L11755,S1903,7,8,40,25,8/21/2024
L11756,S10291,12,7,14,99,5/8/2025
L11757,S12342,13,7,43,100,9/16/2024
L11758,S6738,6,7,23,62,12/9/2024
L11759,S12590,12,3,23,32,9/1/2025
L11760,S2829,6,8,43,34,10/10/2024
L11761,S8242,2,8,7,117,2/16/2024
L11762,S13113,6,1,13,13,6/15/2025
L11763,S7932,10,8,9,38,8/18/2025
L11764,S14780,8,8,40,80,9/11/2024
L11765,S10469,4,4,27,66,11/11/2024
L11766,S6989,2,4,13,48,11/25/2024
L11767,S6746,15,5,42,30,2/17/2024
L11768,S9369,8,4,13,42,3/9/2024
L11769,S7170,1,5,21,113,2/8/2025
L11770,S5787,5,9,25,41,8/14/2024
L11771,S3394,15,3,8,93,6/6/2024
L11772,S11885,5,5,17,38,6/11/2024
L11773,S8891,4,6,21,12,7/11/2025
L11774,S5466,7,8,13,57,2/19/2024
L11775,S3279,2,9,7,39,11/28/2024
L11776,S12107,6,7,25,105,4/30/2025
L11777,S1495,12,8,39,90,3/22/2024
L11778,S3569,16,5,49,45,1/11/2025
L11779,S5929,15,2,38,92,7/26/2024
L11780,S5449,10,1,32,83,6/27/2024
L11781,S3160,8,7,30,79,5/16/2024
L11782,S14601,12,3,34,48,9/22/2024
L11783,S1802,16,1,43,106,10/16/2025
L11784,S5388,11,6,22,91,9/1/2024
L11785,S8842,13,9,21,31,7/1/2025
L11786,S10749,16,1,16,33,4/3/2024
L11787,S2136,15,1,13,39,9/15/2025
L11788,S9652,16,9,12,22,2/16/2025
L11789,S7961,6,1,33,14,9/7/2025
L11790,S9313,5,2,48,76,4/17/2025
L11791,S14546,8,7,14,84,3/7/2024
L11792,S9707,6,2,23,93,7/2/2025
L11793,S4751,15,2,15,23,3/20/2025
L11794,S2528,11,4,16,26,8/31/2025
L11795,S9976,13,2,29,110,1/19/2024
L11796,S1389,15,5,30,86,7/21/2025
L11797,S11136,10,7,49,64,8/2/2025
L11798,S13150,15,4,16,66,1/26/2024
L11799,S6425,10,2,17,85,7/15/2025
L11800,S11305,7,4,20,41,5/18/2024
L11801,S6144,2,9,34,19,1/15/2024
L11802,S2690,5,6,32,107,5/8/2024
L11803,S1799,7,8,40,107,10/29/2024
L11804,S5397,14,2,20,52,10/15/2024
L11805,S11858,1,2,44,68,5/25/2024
L11806,S4065,10,2,48,29,6/8/2024
L11807,S2098,5,1,42,63,3/1/2025
L11808,S14187,7,3,17,71,1/29/2024
L11809,S8421,16,5,37,115,6/26/2024
L11810,S8332,2,9,8,91,6/28/2025
L11811,S9375,7,6,21,70,5/4/2024
L11812,S2937,16,3,7,37,9/26/2025
L11813,S11318,10,4,48,31,4/30/2024
L11814,S6080,2,7,33,97,10/1/2025
L11815,S1733,16,4,26,41,6/3/2024
L11816,S2548,4,8,20,93,4/12/2024
L11817,S9840,16,7,27,53,7/12/2024
L11818,S10621,4,8,25,45,6/12/2025
L11819,S8239,5,9,5,88,2/4/2025
L11820,S1670,5,6,5,18,9/6/2024
L11821,S14788,15,7,46,25,8/10/2025
L11822,S7078,2,1,18,97,4/10/2025
L11823,S13244,6,4,10,80,4/25/2025
L11824,S13175,16,1,25,102,7/14/2025
L11825,S9377,2,7,29,43,7/29/2025
L11826,S6980,9,6,31,56,7/23/2024
L11827,S2157,2,1,30,97,1/9/2025
L11828,S14051,7,4,25,38,9/21/2025
L11829,S6618,8,5,41,58,4/1/2024
L11830,S1122,15,5,17,99,1/25/2025
L11831,S12707,4,2,12,52,5/1/2024
L11832,S3250,6,4,34,43,9/3/2025
L11833,S14263,6,4,23,111,2/24/2025
L11834,S3538,3,1,34,53,4/16/2025
L11835,S9083,3,5,40,103,5/10/2025
L11836,S8645,11,5,11,80,2/11/2025
L11837,S2426,7,4,46,29,8/16/2024
L11838,S4776,4,2,29,77,10/9/2025
L11839,S4208,16,4,37,33,4/30/2025
L11840,S1463,6,3,42,57,10/24/2024
L11841,S4917,13,5,15,90,12/16/2024
L11842,S13910,1,5,15,34,5/20/2024
L11843,S6105,7,9,23,71,9/5/2024
L11844,S10998,13,2,20,28,8/2/2025
L11845,S12644,10,6,38,72,7/7/2024
L11846,S13834,12,4,41,114,5/21/2024
L11847,S13593,2,3,18,91,7/17/2025
L11848,S4652,5,6,23,22,4/20/2025
L11849,S13800,6,2,6,59,9/15/2024
L11850,S12184,1,6,32,68,4/6/2025
L11851,S14131,13,2,34,42,4/10/2025
L11852,S14461,5,2,29,104,8/25/2024
L11853,S5757,7,3,31,28,9/13/2024
L11854,S11687,12,9,29,55,5/2/2024
L11855,S7626,14,4,46,81,9/16/2024
L11856,S14839,8,1,8,50,8/25/2024
L11857,S6432,4,9,49,88,1/22/2025
L11858,S5404,10,6,11,68,5/1/2024
L11859,S8730,6,6,26,52,2/7/2025
L11860,S6818,16,4,48,15,8/3/2024
L11861,S13995,2,1,40,29,2/4/2025
L11862,S1241,2,5,37,81,3/25/2025
L11863,S7903,8,7,39,40,2/23/2025
L11864,S10785,7,9,18,79,12/6/2024
L11865,S5041,3,1,21,78,9/24/2024
L11866,S10528,12,1,11,18,5/12/2024
L11867,S9707,15,2,20,40,7/16/2024
L11868,S4382,16,6,10,65,4/7/2025
L11869,S11369,12,9,42,108,9/1/2025
L11870,S11010,6,8,36,95,4/6/2025
L11871,S12107,14,7,27,29,3/24/2025
L11872,S4170,2,3,33,99,3/25/2025
L11873,S4391,4,8,21,11,9/30/2024
L11874,S4134,5,5,24,110,6/5/2025
L11875,S10335,7,6,20,103,6/15/2025
L11876,S3932,8,3,37,41,7/14/2025
L11877,S12631,7,2,30,57,2/4/2025
L11878,S8433,8,7,13,57,8/8/2025
L11879,S11503,12,5,10,63,3/11/2024
L11880,S12427,15,3,39,19,8/19/2024
L11881,S13948,9,1,33,29,4/15/2024
L11882,S14305,7,2,22,83,4/21/2024
L11883,S3308,2,6,17,25,9/29/2025
L11884,S4632,14,8,34,90,9/12/2025
L11885,S7917,8,7,49,56,1/25/2024
L11886,S3229,16,9,12,98,1/11/2025
L11887,S9030,9,3,46,17,5/1/2025
L11888,S14642,2,8,43,75,3/2/2024
L11889,S4715,16,1,11,109,7/8/2024
L11890,S7448,4,5,47,119,4/10/2024
L11891,S12441,5,1,35,26,3/25/2025
L11892,S10558,15,7,7,31,3/21/2024
L11893,S13286,1,5,23,93,6/30/2024
L11894,S13650,11,2,21,65,7/4/2025
L11895,S9872,13,9,49,19,12/4/2024
L11896,S7448,13,8,34,92,11/9/2024
L11897,S7757,9,5,47,97,6/11/2024
L11898,S3142,14,1,23,69,5/2/2024
L11899,S4218,3,6,9,76,3/8/2025
L11900,S2443,15,8,42,34,5/13/2024
L11901,S7672,4,4,17,95,9/12/2024
L11902,S1110,8,6,26,70,4/11/2024
L11903,S7253,14,8,13,58,11/2/2024
L11904,S2383,5,8,23,119,5/15/2024
L11905,S13957,10,7,46,21,5/14/2025
L11906,S11785,16,3,39,53,10/2/2025
L11907,S14984,3,2,27,11,5/11/2025
L11908,S8753,7,9,13,36,11/1/2024
L11909,S2425,9,8,19,61,5/16/2024
L11910,S3220,8,1,44,87,6/5/2024
L11911,S12838,4,8,47,18,5/8/2024
L11912,S6741,16,7,42,111,1/5/2025
L11913,S10184,2,3,18,113,2/6/2024
L11914,S9029,15,2,48,66,1/25/2025
L11915,S13033,6,2,7,34,1/13/2025
L11916,S14587,1,3,47,109,2/17/2024
L11917,S5483,13,1,37,29,11/7/2024
L11918,S13593,8,8,6,43,5/1/2025
L11919,S4119,8,5,13,16,1/24/2025
L11920,S6754,1,8,10,79,7/1/2024
L11921,S12890,16,7,21,18,6/28/2024
L11922,S9213,13,8,32,110,9/3/2024
L11923,S3201,16,4,24,101,4/14/2025
L11924,S9788,9,5,10,10,7/23/2024
L11925,S1476,10,9,32,113,11/18/2024
L11926,S1447,7,8,25,83,2/29/2024
L11927,S8621,10,2,49,108,5/5/2025
L11928,S8887,7,2,22,44,8/22/2025
L11929,S11332,7,7,19,97,7/1/2025
L11930,S14384,8,6,6,41,3/4/2024
L11931,S13292,3,6,24,112,8/23/2024
L11932,S7209,8,4,35,98,3/21/2024
L11933,S12971,2,3,44,109,9/29/2024
L11934,S2986,16,4,21,43,7/30/2024
L11935,S12855,13,9,6,104,2/21/2024
L11936,S2794,14,3,44,19,6/13/2025
L11937,S11606,10,5,27,106,11/22/2024
L11938,S3486,9,4,24,63,7/2/2025
L11939,S2796,12,9,13,93,8/27/2024
L11940,S6851,1,6,27,20,12/30/2024
L11941,S2726,15,1,35,39,3/23/2024
L11942,S1199,5,2,13,51,2/22/2025
L11943,S6231,10,9,48,76,10/28/2024
L11944,S2191,6,6,22,46,6/8/2025
L11945,S2148,1,4,16,24,1/5/2025
L11946,S5151,4,4,18,89,6/30/2024
L11947,S7645,15,2,17,52,2/9/2024
L11948,S11306,8,4,18,114,10/20/2024
L11949,S1009,3,5,20,50,7/6/2024
L11950,S2491,2,9,49,109,1/23/2024
L11951,S7526,6,6,40,36,9/22/2024
L11952,S7815,12,4,43,98,5/29/2025
L11953,S12868,12,1,7,102,2/1/2025
L11954,S4228,2,3,16,37,5/13/2025
L11955,S5569,2,5,8,118,1/9/2024
L11956,S12699,16,4,35,49,6/26/2025
L11957,S14477,16,6,8,109,2/5/2024
L11958,S9869,7,7,45,71,9/3/2024
L11959,S5945,13,1,48,70,10/23/2024
L11960,S8708,4,8,25,93,3/13/2024
L11961,S5591,6,6,38,86,7/12/2024
L11962,S11364,2,4,36,102,8/8/2024
L11963,S13712,6,2,9,56,6/6/2025
L11964,S3468,15,8,40,57,4/29/2024
L11965,S11870,6,9,47,107,2/17/2025
L11966,S7646,9,6,41,25,2/26/2025
L11967,S4258,9,5,31,83,4/16/2025
L11968,S2183,16,4,5,108,2/16/2024
L11969,S2948,12,6,8,88,2/26/2025
L11970,S7580,8,3,23,113,9/10/2024
L11971,S1796,10,2,40,79,8/8/2024
L11972,S13148,8,8,27,16,11/18/2024
L11973,S9257,2,8,12,13,7/7/2024
L11974,S3318,3,2,21,61,6/29/2025
L11975,S1900,11,1,32,117,9/22/2024
L11976,S7370,9,7,48,49,7/14/2024
L11977,S13152,16,1,48,109,3/11/2024
L11978,S10759,16,6,34,105,10/20/2024
L11979,S10605,15,2,13,111,8/12/2025
L11980,S13951,11,2,8,93,1/30/2025
L11981,S11192,3,9,37,63,3/24/2024
L11982,S5843,4,4,40,53,4/12/2025
L11983,S12879,9,6,47,20,1/3/2025
L11984,S12724,11,5,41,111,7/27/2024
L11985,S3278,14,9,35,39,2/11/2025
L11986,S2459,16,8,9,98,10/15/2025
L11987,S6457,13,7,11,95,8/26/2024
L11988,S14956,4,6,9,109,7/26/2024
L11989,S6444,6,2,15,98,1/1/2025
L11990,S4061,3,1,6,22,10/7/2025
L11991,S5188,9,9,15,23,1/5/2025
L11992,S5312,1,4,13,116,4/15/2024
L11993,S10063,7,2,10,34,11/12/2024
L11994,S6287,4,5,24,73,4/1/2024
L11995,S7331,14,6,41,31,7/6/2025
L11996,S10278,5,1,49,68,3/12/2024
L11997,S2260,9,6,10,96,10/17/2024
L11998,S5512,15,5,40,28,2/7/2024
L11999,S11746,4,1,11,52,4/26/2025
L12000,S4605,10,7,17,13,9/9/2024
L12001,S9671,7,6,34,109,1/5/2024
L12002,S8707,4,8,15,115,5/13/2025
L12003,S8238,10,2,47,84,5/2/2025
L12004,S12996,11,6,41,37,2/5/2024
L12005,S1869,9,9,5,118,8/15/2024
L12006,S1593,4,6,17,99,3/9/2024
L12007,S10164,13,4,8,34,7/18/2024
L12008,S14272,15,9,16,94,10/20/2024
L12009,S5046,11,8,42,38,9/10/2025
L12010,S7267,13,6,24,30,5/20/2025
L12011,S6813,2,3,44,117,4/26/2024
L12012,S4574,8,8,33,28,5/11/2025
L12013,S13383,16,1,34,81,4/10/2024
L12014,S7695,1,8,13,79,3/4/2025
L12015,S4419,15,1,7,19,7/8/2025
L12016,S7029,14,1,37,76,2/21/2024
L12017,S5015,13,5,46,42,5/21/2025
L12018,S2352,6,3,15,14,8/7/2024
L12019,S1344,9,7,25,106,4/27/2025
L12020,S1282,9,4,22,55,1/9/2025
L12021,S5355,4,3,44,62,9/14/2025
L12022,S3129,9,7,6,86,1/16/2024
L12023,S7265,12,8,48,79,6/20/2024
L12024,S5157,1,3,12,117,6/1/2024
L12025,S13056,1,2,14,78,3/3/2025
L12026,S13390,7,7,29,97,8/17/2025
L12027,S12304,14,9,46,100,6/3/2024
L12028,S11101,8,1,37,21,5/4/2025
L12029,S7758,4,9,34,40,1/2/2024
L12030,S4802,7,4,35,88,5/26/2025
L12031,S8744,3,9,31,51,12/22/2024
L12032,S9812,2,8,34,64,5/25/2024
L12033,S14463,15,7,24,75,2/10/2024
L12034,S6187,7,3,27,64,6/28/2024
L12035,S11686,15,8,38,94,2/22/2024
L12036,S7203,15,7,21,119,8/6/2024
L12037,S11724,12,3,41,68,7/15/2024
L12038,S1764,3,5,12,86,2/24/2024
L12039,S9889,8,3,40,66,6/13/2025
L12040,S12764,10,6,11,65,4/23/2024
L12041,S4859,4,9,14,72,9/5/2024
L12042,S13431,15,7,44,72,6/7/2025
L12043,S4417,5,5,33,17,5/29/2025
L12044,S10875,10,8,34,12,2/5/2024
L12045,S3177,9,2,35,92,5/18/2024
L12046,S1564,1,1,41,10,9/9/2024
L12047,S11688,5,4,11,85,11/21/2024
L12048,S1158,15,9,15,35,9/18/2025
L12049,S11209,2,4,15,102,7/31/2024
L12050,S2836,14,5,45,85,1/27/2025
L12051,S10252,13,8,34,49,6/12/2024
L12052,S11433,6,5,36,108,6/13/2025
L12053,S10614,14,6,8,113,1/2/2025
L12054,S3912,8,8,10,30,10/14/2025
L12055,S1817,4,5,10,43,1/16/2024
L12056,S2731,5,8,22,16,9/3/2024
L12057,S5158,5,6,38,38,4/18/2024
L12058,S4560,12,9,48,21,5/31/2025
L12059,S3163,14,8,24,16,2/28/2025
L12060,S13254,9,7,17,70,5/19/2024
L12061,S4665,2,2,27,83,10/17/2024
L12062,S8586,13,8,13,95,11/3/2024
L12063,S2989,3,2,12,118,3/18/2024
L12064,S4758,15,3,15,118,6/2/2025
L12065,S10650,1,9,32,70,1/20/2024
L12066,S7921,2,7,48,35,10/10/2024
L12067,S1021,2,9,11,10,7/10/2025
L12068,S6364,8,5,8,58,5/30/2024
L12069,S5933,13,5,20,95,3/10/2025
L12070,S12703,16,5,14,66,3/16/2025
L12071,S10673,1,2,27,112,3/30/2024
L12072,S7675,14,5,13,108,2/13/2024
L12073,S6344,12,2,32,13,7/3/2024
L12074,S11736,9,1,20,22,4/13/2025
L12075,S13971,5,4,7,77,10/6/2025
L12076,S5921,7,9,44,105,10/5/2025
L12077,S2090,7,7,14,78,6/6/2024
L12078,S7573,16,8,31,111,1/22/2025
L12079,S5246,5,5,20,117,1/23/2025
L12080,S13116,2,4,5,58,5/28/2025
L12081,S7690,11,8,5,57,2/12/2025
L12082,S2933,7,9,37,44,4/17/2024
L12083,S7381,4,2,8,34,9/27/2024
L12084,S6449,15,9,8,67,3/7/2025
L12085,S11439,16,8,30,112,1/31/2024
L12086,S12392,2,1,5,46,5/19/2024
L12087,S4768,1,5,32,103,1/28/2025
L12088,S10237,7,6,39,69,2/15/2025
L12089,S14113,9,9,13,36,9/24/2024
L12090,S7537,13,2,18,89,5/18/2024
L12091,S6935,8,2,13,76,5/19/2024
L12092,S14491,8,2,12,12,3/12/2025
L12093,S8192,2,1,43,23,5/21/2024
L12094,S3069,12,1,42,95,2/25/2024
L12095,S9353,8,9,26,28,1/4/2024
L12096,S13895,10,1,35,83,7/8/2025
L12097,S10392,9,7,36,20,7/20/2025
L12098,S9850,6,7,19,115,4/15/2025
L12099,S1893,13,5,28,35,11/20/2024
L12100,S13749,6,9,44,96,4/29/2024
L12101,S5099,6,9,42,55,10/12/2025
L12102,S5479,11,4,35,12,2/5/2024
L12103,S12509,8,5,47,99,7/9/2024
L12104,S13555,3,8,39,106,12/3/2024
L12105,S2599,16,3,36,116,7/29/2024
L12106,S1052,6,7,18,22,9/3/2024
L12107,S6063,12,3,43,35,3/16/2024
L12108,S4439,11,3,39,80,3/20/2025
L12109,S11447,8,7,11,59,1/10/2025
L12110,S11068,2,2,47,56,8/12/2024
L12111,S6717,6,7,35,46,5/10/2024
L12112,S4142,7,3,48,18,8/23/2025
L12113,S7978,12,2,33,70,8/24/2024
L12114,S10462,8,8,23,17,8/22/2025
L12115,S12201,9,3,8,59,7/20/2025
L12116,S2751,13,9,41,69,7/11/2024
L12117,S4239,14,3,35,55,4/9/2024
L12118,S12594,15,1,22,22,10/8/2025
L12119,S1446,4,2,25,64,6/25/2024
L12120,S1948,10,5,20,50,10/4/2025
L12121,S14106,10,5,45,104,5/27/2025
L12122,S1463,14,5,17,54,5/7/2025
L12123,S14181,16,4,30,21,4/28/2025
L12124,S4256,14,3,29,68,8/9/2024
L12125,S14968,15,7,23,83,9/11/2025
L12126,S6358,11,8,12,68,2/12/2025
L12127,S8720,13,4,20,70,6/20/2024
L12128,S13700,7,6,37,43,3/25/2025
L12129,S1950,12,2,42,80,10/4/2025
L12130,S8389,9,8,14,30,8/31/2025
L12131,S1081,6,2,35,96,1/10/2024
L12132,S2457,15,4,31,26,9/15/2024
L12133,S8841,4,5,18,49,5/31/2025
L12134,S9080,3,4,9,27,4/22/2024
L12135,S1681,14,9,44,78,11/3/2024
L12136,S6666,4,3,29,26,2/28/2024
L12137,S13831,6,6,37,119,5/17/2024
L12138,S4106,4,8,46,23,7/15/2025
L12139,S14726,10,7,33,117,7/28/2025
L12140,S11292,8,8,34,43,7/31/2024
L12141,S13676,16,4,33,42,10/8/2024
L12142,S3585,11,5,35,37,7/25/2024
L12143,S3888,10,3,36,82,11/19/2024
L12144,S6794,9,7,48,54,12/6/2024
L12145,S10560,2,2,32,33,11/15/2024
L12146,S2212,2,6,49,115,2/4/2025
L12147,S3235,11,3,10,44,1/30/2025
L12148,S12377,1,8,14,57,5/31/2025
L12149,S6643,12,7,18,47,10/12/2025
L12150,S5606,1,4,5,114,5/10/2025
L12151,S2853,12,3,38,11,9/30/2024
L12152,S4269,4,5,37,115,12/6/2024
L12153,S3267,5,9,35,86,8/10/2025
L12154,S9898,15,2,42,99,10/14/2024
L12155,S10132,15,7,42,102,7/15/2024
L12156,S6249,10,3,7,15,5/10/2025
L12157,S1592,2,9,6,93,3/17/2024
L12158,S8700,2,5,34,115,5/11/2025
L12159,S5014,13,4,41,53,12/11/2024
L12160,S2558,8,2,44,15,1/17/2024
L12161,S6752,4,2,49,10,6/19/2024
L12162,S7297,15,7,15,59,4/11/2025
L12163,S13620,10,2,10,110,4/13/2025
L12164,S11998,10,4,9,28,7/8/2024
L12165,S5284,5,3,9,49,10/14/2025
L12166,S10434,9,4,8,88,10/19/2025
L12167,S6457,14,5,16,62,2/20/2024
L12168,S5140,15,6,21,70,9/6/2024
L12169,S4963,15,2,20,41,10/21/2024
L12170,S4919,14,5,17,46,1/31/2024
L12171,S10366,13,2,18,117,12/10/2024
L12172,S3572,13,4,30,89,3/4/2025
L12173,S2180,1,2,14,105,4/26/2024
L12174,S3405,4,7,21,14,10/3/2024
L12175,S6980,1,6,11,15,9/24/2025
L12176,S2487,9,7,14,118,10/15/2024
L12177,S8907,11,4,39,46,3/3/2024
L12178,S4940,8,2,20,50,1/3/2024
L12179,S6392,9,2,39,57,2/25/2025
L12180,S6660,16,2,11,113,10/30/2024
L12181,S11085,11,9,14,82,9/30/2025
L12182,S5230,13,2,38,118,3/1/2024
L12183,S1082,9,6,42,34,3/12/2025
L12184,S8467,3,5,13,91,4/23/2025
L12185,S14811,13,4,34,69,1/30/2024
L12186,S3292,16,3,14,107,7/28/2024
L12187,S9087,2,8,15,80,3/31/2024
L12188,S6761,11,3,40,25,4/28/2024
L12189,S8525,6,9,25,115,4/12/2025
L12190,S8360,10,8,5,14,10/31/2024
L12191,S13227,16,7,11,21,8/11/2025
L12192,S14582,9,9,11,39,2/25/2025
L12193,S2353,11,2,23,43,1/6/2025
L12194,S14171,12,4,38,35,4/21/2025
L12195,S9385,8,7,36,37,9/21/2025
L12196,S5062,2,6,34,52,2/28/2024
L12197,S12426,11,3,15,111,12/26/2024
L12198,S13142,16,3,26,105,4/2/2025
L12199,S4326,14,5,23,75,6/5/2025
L12200,S10868,16,1,45,28,1/23/2024
L12201,S14814,6,7,7,19,11/22/2024
L12202,S13469,15,6,25,101,10/24/2024
L12203,S4464,16,2,24,84,6/11/2025
L12204,S5850,8,8,31,89,9/19/2025
L12205,S4180,13,6,28,84,1/29/2025
L12206,S8347,13,6,19,10,4/9/2025
L12207,S4990,2,5,39,74,8/11/2025
L12208,S7582,10,1,21,16,2/7/2024
L12209,S7147,6,4,37,13,5/25/2025
L12210,S7915,1,9,7,73,12/27/2024
L12211,S3665,14,4,17,32,8/29/2024
L12212,S14714,2,8,16,75,3/16/2024
L12213,S7659,14,2,8,62,2/15/2024
L12214,S5918,2,1,19,42,12/31/2024
L12215,S12445,14,6,42,67,4/13/2024
L12216,S6519,16,5,34,59,7/29/2025
L12217,S4747,13,2,5,59,5/3/2024
L12218,S7341,5,4,26,31,1/31/2025
L12219,S10069,11,8,35,56,7/15/2025
L12220,S11613,15,7,23,86,8/20/2024
L12221,S9114,2,9,22,97,4/23/2025
L12222,S11455,15,6,5,37,5/15/2024
L12223,S14137,4,7,29,58,8/17/2025
L12224,S11854,13,2,41,14,6/12/2025
L12225,S11868,7,7,31,74,6/3/2024
L12226,S9108,4,9,5,40,4/9/2025
L12227,S3487,12,2,48,34,7/14/2024
L12228,S6469,2,2,10,63,11/7/2024
L12229,S7824,1,8,18,96,4/11/2024
L12230,S4924,6,4,7,115,10/2/2024
L12231,S5196,10,9,9,88,9/29/2024
L12232,S10269,11,4,37,26,12/23/2024
L12233,S12209,7,1,36,36,7/28/2024
L12234,S13023,1,5,44,55,9/8/2025
L12235,S6039,8,7,19,81,10/18/2024
L12236,S9143,9,3,14,31,3/5/2025
L12237,S9587,7,9,30,26,8/25/2025
L12238,S9329,6,2,47,47,4/27/2025
L12239,S9465,2,7,16,112,1/10/2024
L12240,S4762,6,9,22,61,6/9/2025
L12241,S7853,16,6,21,40,8/22/2024
L12242,S5058,9,5,16,72,6/29/2025
L12243,S4763,9,2,41,70,12/12/2024
L12244,S5626,2,4,19,49,2/28/2024
