Enrollment_ID,Student_ID,Course_Name,Attendance,Grade,Credits
E11751,S13215,Communication Skills,89,67,4
E11752,S6742,Communication Skills,87,66,4
E11753,S5588,Communication Skills,64,77,4
E11754,S5628,Statistics,66,88,4
E11755,S8600,Math,94,87,3
E11756,S1976,AI Basics,64,54,3
E11757,S5308,Communication Skills,91,53,4
E11758,S2446,Math,95,70,3
E11759,S2371,AI Basics,78,59,4
E11760,S9426,AI Basics,69,92,4
E11761,S6731,Programming,100,83,4
E11762,S5657,Math,84,69,4
E11763,S4903,Programming,93,66,3
E11764,S13102,Math,76,94,4
E11765,S1914,Statistics,92,91,4
E11766,S7261,Math,67,80,4
E11767,S7358,Statistics,73,68,4
E11768,S2991,Programming,70,96,3
E11769,S2893,AI Basics,97,81,4
E11770,S2533,Statistics,92,75,4
E11771,S8451,Communication Skills,94,70,4
E11772,S7049,Communication Skills,71,72,3
E11773,S12737,Math,62,82,4
E11774,S1398,Math,86,77,3
E11775,S6044,Statistics,90,63,3
E11776,S7878,Statistics,67,51,4
E11777,S3846,AI Basics,100,98,3
E11778,S7566,Programming,94,67,4
E11779,S11025,Communication Skills,60,59,4
E11780,S13789,Programming,61,65,3
E11781,S13865,Statistics,83,82,4
E11782,S3971,AI Basics,70,62,4
E11783,S14650,AI Basics,60,69,3
E11784,S12577,Communication Skills,75,79,4
E11785,S5446,Math,83,80,4
E11786,S6336,Statistics,80,68,4
E11787,S3951,Programming,86,66,3
E11788,S1919,Communication Skills,69,93,3
E11789,S5186,Programming,95,58,4
E11790,S1652,Communication Skills,97,53,4
E11791,S14743,AI Basics,79,66,3
E11792,S3468,AI Basics,99,91,4
E11793,S8438,Statistics,66,84,3
E11794,S5208,Communication Skills,80,86,3
E11795,S9336,Math,81,82,3
E11796,S13649,Math,98,63,4
E11797,S14514,Math,86,67,4
E11798,S1133,Communication Skills,69,51,4
E11799,S6184,Math,90,84,3
E11800,S6905,Communication Skills,69,55,4
E11801,S3650,AI Basics,75,88,3
E11802,S4492,AI Basics,69,51,4
E11803,S1936,Communication Skills,78,73,3
E11804,S1476,Statistics,83,59,4
E11805,S10668,Math,89,56,4
E11806,S3654,Statistics,80,61,4
E11807,S9806,AI Basics,73,83,3
E11808,S5163,Programming,79,99,3
E11809,S8103,AI Basics,73,78,3
E11810,S11660,Communication Skills,68,84,3
E11811,S7717,Communication Skills,60,71,3
E11812,S10696,Math,81,78,4
E11813,S12536,Statistics,85,76,4
E11814,S3425,Statistics,97,61,4
E11815,S2000,Communication Skills,63,83,3
E11816,S4938,AI Basics,78,89,3
E11817,S10388,Math,82,98,4
E11818,S7738,Statistics,74,94,4
E11819,S9797,AI Basics,82,88,3
E11820,S13045,AI Basics,72,77,4
E11821,S6112,Programming,72,72,4
E11822,S1839,Programming,78,99,4
E11823,S6658,Statistics,90,72,4
E11824,S14623,Math,75,52,4
E11825,S7538,Communication Skills,95,84,4
E11826,S3409,AI Basics,77,71,3
E11827,S13844,Communication Skills,67,57,4
E11828,S8250,Communication Skills,96,65,4
E11829,S5842,AI Basics,67,76,3
E11830,S4738,Math,81,67,3
E11831,S3160,Communication Skills,61,84,4
E11832,S14248,Communication Skills,83,91,3
E11833,S4056,Math,84,55,3
E11834,S8946,Programming,99,81,3
E11835,S9830,AI Basics,66,65,3
E11836,S2688,Communication Skills,99,66,4
E11837,S13090,Communication Skills,85,56,3
E11838,S5617,Communication Skills,95,82,3
E11839,S4270,AI Basics,71,70,4
E11840,S8231,Communication Skills,85,77,4
E11841,S9317,Statistics,67,78,3
E11842,S2783,Programming,92,62,4
E11843,S10318,Programming,87,52,3
E11844,S5389,Communication Skills,90,57,4
E11845,S4006,Programming,92,54,4
E11846,S5826,AI Basics,80,84,4
E11847,S2529,Math,71,75,3
E11848,S8002,Math,76,67,3
E11849,S3898,Statistics,95,94,4
E11850,S10468,Programming,64,64,4
E11851,S7380,Communication Skills,64,63,4
E11852,S14493,AI Basics,79,53,4
E11853,S5128,Communication Skills,64,92,3
E11854,S10528,Statistics,95,90,4
E11855,S2630,AI Basics,73,88,4
E11856,S1959,Programming,97,70,4
E11857,S2770,Communication Skills,66,78,4
E11858,S13282,Math,84,93,4
E11859,S13605,Statistics,61,71,4
E11860,S10134,Programming,100,83,3
E11861,S12469,Statistics,81,75,3
E11862,S4058,AI Basics,88,51,3
E11863,S13857,Communication Skills,76,89,3
E11864,S12482,Math,99,76,3
E11865,S12937,Communication Skills,66,74,3
E11866,S3734,Communication Skills,66,62,3
E11867,S14620,Statistics,87,72,3
E11868,S8309,Communication Skills,71,94,3
E11869,S10118,Communication Skills,100,80,3
E11870,S4499,Programming,91,63,3
E11871,S9588,Math,99,73,4
E11872,S9816,Programming,97,96,3
E11873,S12101,Communication Skills,80,51,4
E11874,S9914,AI Basics,99,52,4
E11875,S2769,Programming,93,63,4
E11876,S8229,Math,61,90,4
E11877,S11928,Programming,66,56,3
E11878,S7897,Communication Skills,88,60,4
E11879,S12473,AI Basics,69,72,3
E11880,S13507,Statistics,75,88,4
E11881,S14599,AI Basics,87,57,3
E11882,S10196,Programming,87,73,3
E11883,S5126,Statistics,93,78,4
E11884,S10460,Math,83,53,3
E11885,S14173,Statistics,99,68,3
E11886,S2938,AI Basics,65,69,4
E11887,S5465,AI Basics,90,72,4
E11888,S11145,Math,65,95,3
E11889,S6350,Statistics,89,66,3
E11890,S3413,Math,79,62,4
E11891,S6331,Communication Skills,62,50,4
E11892,S5342,Statistics,90,90,3
E11893,S13047,Math,73,62,4
E11894,S10250,Statistics,77,51,4
E11895,S9486,AI Basics,66,69,4
E11896,S8861,Statistics,97,91,4
E11897,S7508,Programming,66,67,4
E11898,S3233,Statistics,66,72,3
E11899,S11161,Communication Skills,76,97,4
E11900,S3506,Statistics,77,94,3
E11901,S13460,Programming,83,78,4
E11902,S14064,AI Basics,86,51,4
E11903,S6058,Math,83,55,3
E11904,S9537,Statistics,64,53,3
E11905,S5038,AI Basics,100,64,4
E11906,S2553,Programming,81,99,4
E11907,S4802,AI Basics,61,61,4
E11908,S13762,Communication Skills,75,87,4
E11909,S13117,Programming,96,85,4
E11910,S11889,Programming,91,91,3
E11911,S12964,Statistics,92,94,4
E11912,S1298,Communication Skills,70,96,4
E11913,S10557,Statistics,80,79,4
E11914,S3848,Communication Skills,89,94,4
E11915,S8438,Math,78,91,4
E11916,S11008,Communication Skills,96,66,3
E11917,S2668,Communication Skills,89,55,3
E11918,S2486,Programming,90,89,4
E11919,S10191,AI Basics,92,90,4
E11920,S2448,Programming,80,67,3
E11921,S9032,AI Basics,67,84,4
E11922,S10534,Math,70,70,4
E11923,S7374,AI Basics,62,91,3
E11924,S10948,AI Basics,92,99,3
E11925,S11278,Communication Skills,65,93,3
E11926,S11294,Statistics,76,82,4
E11927,S7245,Communication Skills,81,59,4
E11928,S2422,Math,72,90,4
E11929,S10002,AI Basics,90,80,4
E11930,S11121,Statistics,68,58,3
E11931,S2309,AI Basics,88,51,3
E11932,S2767,Programming,90,69,4
E11933,S12929,AI Basics,93,57,4
E11934,S13337,Communication Skills,67,61,4
E11935,S4271,AI Basics,97,75,3
E11936,S13931,Statistics,87,65,3
E11937,S5499,AI Basics,72,77,3
E11938,S14164,Programming,73,50,4
E11939,S4514,Statistics,78,72,4
E11940,S9930,Communication Skills,67,78,4
E11941,S13171,Programming,83,84,3
E11942,S9731,Communication Skills,70,98,3
E11943,S6748,Communication Skills,75,75,3
E11944,S8605,Programming,60,89,3
E11945,S2603,Statistics,85,73,4
E11946,S3036,Programming,81,84,4
E11947,S10342,Statistics,78,64,4
E11948,S3512,Communication Skills,89,91,3
E11949,S3005,Communication Skills,96,74,3
E11950,S9971,Programming,70,58,3
E11951,S4486,AI Basics,82,78,4
E11952,S4149,AI Basics,85,77,3
E11953,S9518,Communication Skills,72,58,3
E11954,S5858,Statistics,90,99,4
E11955,S10558,Communication Skills,99,64,3
E11956,S11416,AI Basics,91,84,3
E11957,S6007,Communication Skills,60,89,3
E11958,S11534,Statistics,61,83,4
E11959,S12289,Math,76,52,3
E11960,S14689,Statistics,86,90,3
E11961,S4780,Statistics,81,86,4
E11962,S5038,Statistics,70,76,4
E11963,S12242,Programming,74,57,3
E11964,S4195,Statistics,79,84,4
E11965,S11123,Math,87,85,4
E11966,S11546,Communication Skills,89,79,4
E11967,S10485,AI Basics,74,77,4
E11968,S1483,AI Basics,76,72,4
E11969,S2060,Communication Skills,74,99,4
E11970,S11001,Communication Skills,98,99,3
E11971,S4460,Communication Skills,79,52,3
E11972,S14810,Statistics,63,66,4
E11973,S9289,Communication Skills,72,87,3
E11974,S14641,AI Basics,75,81,3
E11975,S2566,AI Basics,81,58,4
E11976,S5970,Statistics,89,98,4
E11977,S8994,Communication Skills,94,83,3
E11978,S10221,Statistics,67,65,3
E11979,S3050,AI Basics,93,92,4
E11980,S7512,Math,67,75,3
E11981,S1520,Programming,88,63,3
E11982,S7417,AI Basics,76,75,4
E11983,S4556,Communication Skills,81,81,3
E11984,S13362,Programming,60,85,4
E11985,S7517,AI Basics,88,99,4
E11986,S7152,Programming,84,87,3
E11987,S2298,Communication Skills,91,55,4
E11988,S4809,Programming,65,66,3
E11989,S9695,Programming,94,55,3
E11990,S7781,Math,65,50,3
E11991,S9455,Statistics,75,65,3
E11992,S7160,AI Basics,82,63,3
E11993,S8503,Communication Skills,96,50,3
E11994,S12901,AI Basics,81,55,3
E11995,S2139,Math,67,85,4
E11996,S9379,Statistics,74,58,4
E11997,S3933,Programming,70,99,3
E11998,S7457,Programming,93,99,3
E11999,S2832,Communication Skills,60,73,3
E12000,S12637,Math,89,56,3
E12001,S1051,Math,86,80,4
E12002,S6746,Math,100,73,3
E12003,S4502,AI Basics,82,65,4
E12004,S10970,Statistics,62,73,3
E12005,S8845,Statistics,80,52,4
E12006,S3026,Programming,68,58,3
E12007,S2047,Programming,68,58,3
E12008,S7785,Math,84,71,3
E12009,S4328,Statistics,80,90,4
E12010,S8962,Math,74,81,3
E12011,S7833,Programming,83,98,3
E12012,S12954,Math,88,80,3
E12013,S13837,Communication Skills,61,83,4
E12014,S7408,Math,66,95,3
E12015,S5792,Programming,100,93,3
E12016,S6126,AI Basics,65,72,3
E12017,S11851,Math,61,98,3
E12018,S14366,Communication Skills,81,62,3
E12019,S11269,Statistics,80,60,4
E12020,S2654,Programming,60,89,4
E12021,S13565,Communication Skills,83,52,3
E12022,S13881,Communication Skills,95,50,3
E12023,S3686,Communication Skills,74,63,4
E12024,S2836,Communication Skills,75,91,4
E12025,S1635,Communication Skills,65,55,4
E12026,S5442,Programming,60,59,3
E12027,S1845,Statistics,96,94,4
E12028,S7153,Math,82,82,3
E12029,S10665,Programming,66,52,4
E12030,S2435,Programming,69,98,4
E12031,S2451,Programming,100,72,4
E12032,S13241,Communication Skills,86,66,3
E12033,S9544,AI Basics,83,71,4
E12034,S9880,Statistics,84,95,4
E12035,S1784,Programming,90,59,4
E12036,S14295,Math,72,94,4
E12037,S1802,Math,97,80,3
E12038,S7393,Communication Skills,79,53,3
E12039,S8422,Communication Skills,94,95,3
E12040,S7120,Communication Skills,73,98,4
E12041,S7806,Statistics,66,56,4
E12042,S13331,Math,61,68,4
E12043,S6407,Communication Skills,79,77,4
E12044,S5804,AI Basics,99,89,3
E12045,S9911,Programming,71,51,4
E12046,S5301,Programming,66,70,3
E12047,S1741,AI Basics,67,80,3
E12048,S7473,Programming,96,76,3
E12049,S2472,Math,80,73,4
E12050,S9735,AI Basics,68,59,4
E12051,S11568,AI Basics,98,84,4
E12052,S8703,Programming,90,92,3
E12053,S13550,Statistics,93,70,3
E12054,S1605,Communication Skills,63,68,4
E12055,S8550,Math,84,58,3
E12056,S14365,Statistics,98,50,3
E12057,S9407,Math,70,50,3
E12058,S10916,Math,100,87,3
E12059,S10180,Math,83,51,4
E12060,S9787,Math,60,90,3
E12061,S13981,Communication Skills,77,66,4
E12062,S7211,Programming,68,73,3
E12063,S7387,Communication Skills,91,55,4
E12064,S12184,Statistics,82,82,4
E12065,S12754,AI Basics,73,63,3
E12066,S9118,Communication Skills,99,53,4
E12067,S2466,AI Basics,73,78,3
E12068,S9023,Programming,64,84,3
E12069,S5047,AI Basics,91,85,3
E12070,S9989,Math,60,54,4
E12071,S8447,Programming,68,65,3
E12072,S3181,Programming,78,82,3
E12073,S5623,Math,71,98,4
E12074,S11945,Programming,85,62,4
E12075,S14261,Math,60,79,3
E12076,S11357,AI Basics,70,50,4
E12077,S10475,Communication Skills,64,60,3
E12078,S9595,Math,60,52,4
E12079,S11920,Communication Skills,85,51,4
E12080,S4887,Programming,88,51,3
E12081,S12369,Math,64,73,4
E12082,S4353,Programming,67,63,3
E12083,S9390,Statistics,93,69,4
E12084,S9107,Programming,90,88,4
E12085,S2707,Statistics,73,81,3
E12086,S10388,Communication Skills,66,99,3
E12087,S1559,Statistics,92,65,4
E12088,S3068,Programming,99,94,4
E12089,S8735,Math,66,76,3
E12090,S5880,Math,87,77,3
E12091,S8721,Statistics,71,63,4
E12092,S12606,AI Basics,90,92,4
E12093,S10274,Programming,93,78,3
E12094,S6913,Math,97,52,4
E12095,S11097,AI Basics,76,79,4
E12096,S6357,Math,69,95,4
E12097,S10946,Programming,81,89,4
E12098,S8432,Math,60,64,4
E12099,S9714,Statistics,81,70,3
E12100,S12711,Programming,89,69,3
E12101,S7705,Programming,95,85,3
E12102,S3501,Communication Skills,74,62,3
E12103,S4898,Math,100,52,3
E12104,S9085,Math,72,91,4
E12105,S7166,Math,63,83,3
E12106,S1138,Programming,87,75,3
E12107,S2331,Math,63,57,3
E12108,S14481,AI Basics,87,79,4
E12109,S6399,Programming,63,51,3
E12110,S12135,AI Basics,85,76,4
E12111,S10980,Statistics,82,87,3
E12112,S4416,Math,63,90,4
E12113,S2106,AI Basics,70,59,4
E12114,S11778,AI Basics,67,76,3
E12115,S1268,Statistics,98,67,4
E12116,S9810,Communication Skills,89,90,3
E12117,S14176,Math,81,60,3
E12118,S8527,Math,83,83,4
E12119,S2328,Programming,65,81,4
E12120,S13821,Statistics,71,53,4
E12121,S10507,AI Basics,78,69,3
E12122,S2556,Math,62,92,4
E12123,S13279,Statistics,72,75,3
E12124,S10611,Statistics,68,82,4
E12125,S8545,AI Basics,76,77,4
E12126,S12911,AI Basics,79,75,4
E12127,S2159,AI Basics,76,55,4
E12128,S9983,Programming,92,64,4
E12129,S13465,Programming,76,72,4
E12130,S3284,AI Basics,63,84,3
E12131,S12364,AI Basics,87,66,3
E12132,S10796,Communication Skills,94,58,4
E12133,S7560,Programming,77,58,3
E12134,S2386,Statistics,99,67,3
E12135,S10406,AI Basics,62,74,3
E12136,S8444,Statistics,91,89,3
E12137,S6302,Communication Skills,87,70,4
E12138,S14002,Programming,61,86,3
E12139,S14873,Communication Skills,72,71,3
E12140,S8147,Math,86,92,4
E12141,S1012,Programming,64,87,4
E12142,S8591,Statistics,64,59,4
E12143,S6784,Statistics,94,66,4
E12144,S3028,Statistics,73,59,3
E12145,S14756,AI Basics,73,80,4
E12146,S2763,Communication Skills,91,51,3
E12147,S1361,Statistics,93,69,3
E12148,S12831,Statistics,89,92,3
E12149,S14425,Math,72,69,3
E12150,S6851,Communication Skills,92,92,3
E12151,S2647,Statistics,68,84,3
E12152,S8541,Statistics,93,57,3
E12153,S14686,Statistics,70,81,4
E12154,S10660,Math,64,63,3
E12155,S8316,AI Basics,92,65,3
E12156,S3079,Communication Skills,75,54,4
E12157,S8556,Statistics,64,92,3
E12158,S1433,Math,90,84,4
E12159,S12848,Statistics,98,70,4
E12160,S8859,Math,97,85,3
E12161,S7600,Communication Skills,86,68,3
E12162,S1380,Programming,84,76,4
E12163,S2956,Math,85,90,4
E12164,S3850,Programming,75,58,4
E12165,S14380,Programming,70,66,4
E12166,S13494,AI Basics,61,85,3
E12167,S5792,Programming,62,97,3
E12168,S11414,Statistics,100,65,4
E12169,S1352,Programming,96,90,4
E12170,S4740,Statistics,76,79,3
E12171,S5014,Programming,69,71,3
E12172,S8014,Math,72,57,4
E12173,S5563,Statistics,75,50,4
E12174,S7297,AI Basics,80,97,3
E12175,S10020,Math,97,89,3
E12176,S7949,Programming,92,75,4
E12177,S9565,Math,61,50,3
E12178,S13130,AI Basics,93,52,3
E12179,S10210,Programming,63,56,3
E12180,S12050,Statistics,62,68,4
E12181,S4709,Communication Skills,84,73,4
E12182,S11014,Statistics,93,74,4
E12183,S1528,Programming,83,66,4
E12184,S11581,AI Basics,97,71,4
E12185,S3587,Communication Skills,98,75,3
E12186,S1102,AI Basics,60,56,4
E12187,S1131,Statistics,85,84,4
E12188,S12337,AI Basics,78,87,4
E12189,S8431,Math,67,92,4
E12190,S5961,Programming,71,84,3
E12191,S13409,Math,60,83,4
E12192,S1906,Communication Skills,90,60,3
E12193,S13104,Programming,96,98,4
E12194,S8446,AI Basics,62,69,4
E12195,S4494,Programming,61,56,4
E12196,S14467,Programming,64,92,4
E12197,S3959,Statistics,72,55,3
E12198,S9946,Statistics,88,50,4
E12199,S4918,Programming,61,91,3
E12200,S12117,Statistics,67,95,4
E12201,S7613,Statistics,89,98,4
E12202,S2436,AI Basics,96,65,4
E12203,S3345,Programming,85,60,3
E12204,S1439,Statistics,80,77,4
E12205,S9873,Math,66,77,4
E12206,S3888,Statistics,62,83,3
E12207,S11181,AI Basics,74,94,4
E12208,S14710,Statistics,78,94,4
E12209,S8181,Communication Skills,92,55,3
E12210,S2122,Programming,82,56,4
E12211,S2421,AI Basics,92,65,3
E12212,S2241,Math,62,66,3
E12213,S6185,AI Basics,97,65,4
E12214,S12018,Statistics,69,68,3
E12215,S13862,Statistics,82,51,4
E12216,S9650,Programming,60,71,4
E12217,S5215,Statistics,61,86,3
E12218,S4795,Communication Skills,100,70,4
E12219,S3266,Communication Skills,69,53,3
E12220,S14689,Communication Skills,71,67,3
E12221,S6811,Communication Skills,90,93,4
E12222,S13495,Math,91,53,3
E12223,S9260,Math,93,90,4
E12224,S7128,Math,64,76,4
E12225,S8030,Statistics,86,51,4
E12226,S1716,Programming,93,68,4
E12227,S1863,Math,65,70,4
E12228,S1186,AI Basics,85,81,3
E12229,S4186,Math,66,59,4
E12230,S13605,AI Basics,63,52,3
E12231,S1221,Statistics,96,87,3
E12232,S8945,AI Basics,97,91,3
E12233,S4541,Math,94,64,3
E12234,S11071,Math,61,65,3
E12235,S6823,Math,78,70,4
E12236,S9051,Math,84,51,4
E12237,S5532,Math,76,94,3
E12238,S3242,Communication Skills,79,83,4
E12239,S9903,Math,89,72,4
E12240,S6942,Statistics,75,53,4
E12241,S10780,Communication Skills,96,50,4
E12242,S10048,Statistics,75,50,4
E12243,S7209,Statistics,61,65,3
E12244,S1983,Programming,79,98,4
E12245,S14444,Programming,75,77,4
E12246,S14918,Statistics,76,84,4
E12247,S4496,AI Basics,60,66,4
E12248,S13062,Math,92,57,4
E12249,S14759,Communication Skills,77,96,4
E12250,S13129,AI Basics,78,76,4
E12251,S13806,AI Basics,65,98,3
E12252,S5869,Statistics,91,78,4
E12253,S14057,Statistics,77,90,3
E12254,S5172,Math,68,62,3
E12255,S5020,Programming,72,67,4
E12256,S13583,Statistics,88,73,3
E12257,S11382,Statistics,61,57,3
E12258,S13541,Statistics,60,75,4
E12259,S7902,Statistics,97,82,4
E12260,S14822,Statistics,69,57,4
E12261,S4531,Communication Skills,98,89,3
E12262,S3391,Programming,65,68,4
E12263,S6926,Communication Skills,78,96,4
E12264,S6707,AI Basics,91,84,3
E12265,S8620,Math,68,98,3
E12266,S13589,AI Basics,93,79,3
E12267,S8444,AI Basics,96,77,3
E12268,S10637,AI Basics,84,88,3
E12269,S10383,AI Basics,68,75,4
E12270,S5213,Communication Skills,67,62,3
E12271,S11142,Communication Skills,86,87,4
E12272,S1529,Programming,93,93,3
E12273,S7827,Statistics,90,91,3
E12274,S4605,Math,89,77,4
E12275,S9783,Communication Skills,97,80,3
E12276,S13260,Programming,72,56,4
E12277,S2681,Communication Skills,100,92,3
E12278,S2196,Programming,82,96,3
E12279,S7520,AI Basics,69,53,4
E12280,S6436,Programming,78,93,4
E12281,S11773,Math,95,70,3
E12282,S13738,AI Basics,80,59,4
E12283,S8958,AI Basics,60,85,4
E12284,S9785,Programming,75,99,3
E12285,S12408,AI Basics,100,90,4
E12286,S2481,Programming,62,58,4
E12287,S8178,Communication Skills,100,75,3
E12288,S11115,Math,100,72,3
E12289,S1904,Statistics,83,77,4
E12290,S12334,Programming,80,65,4
E12291,S8674,AI Basics,98,75,3
E12292,S11311,Math,64,59,4
E12293,S2983,Math,87,85,3
E12294,S1033,Communication Skills,96,70,4
E12295,S6479,Statistics,74,79,3
E12296,S3066,Communication Skills,64,69,3
E12297,S10845,Programming,64,74,4
E12298,S13215,Math,83,73,3
E12299,S7473,Communication Skills,86,87,3
E12300,S7572,Statistics,69,68,4
E12301,S6924,Communication Skills,75,55,3
E12302,S3963,Math,70,68,4
E12303,S11415,Programming,77,79,3
E12304,S1398,Programming,100,56,3
E12305,S11115,Math,86,71,4
E12306,S3624,Statistics,97,76,4
E12307,S7341,Communication Skills,98,53,3
E12308,S5438,Communication Skills,84,57,4
E12309,S6718,AI Basics,79,91,4
E12310,S8648,Communication Skills,95,89,4
E12311,S4678,Programming,71,79,4
E12312,S6101,Programming,79,97,3
E12313,S14692,Communication Skills,89,51,3
E12314,S6871,Programming,69,87,3
E12315,S10033,AI Basics,83,71,3
E12316,S10465,Math,92,74,4
E12317,S8417,AI Basics,98,60,4
E12318,S2549,Programming,85,80,4
E12319,S11178,Math,83,77,3
E12320,S11335,Math,82,57,4
E12321,S2100,AI Basics,85,99,4
E12322,S6225,AI Basics,62,50,4
E12323,S7205,AI Basics,71,98,3
E12324,S11346,Math,69,69,4
E12325,S5930,Statistics,98,70,3
E12326,S6078,Programming,90,72,3
E12327,S8636,Programming,87,93,3
E12328,S13519,Communication Skills,85,98,4
E12329,S12453,Programming,76,75,4
E12330,S7150,Communication Skills,92,63,3
E12331,S3824,Math,87,73,3
E12332,S9555,Programming,67,96,4
E12333,S13133,Programming,73,83,3
