Student_ID,StudyHours,Attendance,Resources,Extracurricular,Motivation,Internet,Gender,Age,LearningStyle,OnlineCourses,Discussions,AssignmentCompletion,ExamScore,EduTech,StressLevel,FinalGrade
S14291,33,92,2,1,0,1,0,24,0,9,0,98,79,1,2,1
S14292,33,92,2,1,0,1,0,26,0,15,0,57,60,1,1,2
S14293,33,92,2,1,0,1,0,21,0,14,0,60,58,1,2,2
S14294,33,92,2,1,0,1,0,18,2,16,0,86,63,0,0,2
S14295,8,60,1,1,2,1,0,20,0,9,0,68,90,0,2,0
S14296,8,60,1,1,2,1,0,24,0,16,1,96,52,0,2,3
S14297,8,78,2,0,0,1,0,18,3,16,0,97,62,0,1,2
S14298,8,78,2,0,0,1,0,29,3,5,1,88,50,1,0,3
S14299,33,63,2,1,1,1,1,29,1,6,1,70,79,1,2,1
S14300,14,86,1,0,1,1,0,29,2,2,1,60,84,0,2,1
S14301,14,86,1,0,1,1,0,18,1,3,0,54,53,0,1,3
S14302,14,86,1,1,1,1,0,29,2,2,1,60,84,0,2,1
S14303,14,86,1,1,1,1,0,18,1,3,0,54,53,0,1,3
S14304,12,89,0,1,0,1,0,20,1,14,0,70,53,1,2,3
S14305,12,89,0,1,0,1,0,21,3,1,0,86,87,1,2,0
S14306,12,89,2,1,0,1,0,20,1,14,0,70,53,1,2,3
S14307,12,89,2,1,0,1,0,21,3,1,0,86,87,1,2,0
S14308,10,70,2,1,1,1,0,26,1,13,0,54,73,1,0,1
S14309,10,70,2,1,1,1,0,28,0,9,0,97,64,1,1,2
S14310,10,70,2,1,1,1,0,28,1,6,0,90,70,1,1,1
S14311,10,70,2,1,1,1,0,19,0,8,1,95,58,1,1,2
S14312,26,95,1,0,1,1,1,27,3,1,0,79,95,0,0,0
S14313,26,95,1,0,1,1,1,27,1,12,0,87,94,1,1,0
S14314,26,95,1,0,1,1,1,26,0,3,0,82,80,1,2,1
S14315,26,65,1,1,0,1,1,27,0,8,0,83,62,0,2,2
S14316,26,65,1,1,0,1,1,25,3,9,1,74,97,1,2,0
S14317,26,65,1,1,0,1,1,22,0,15,1,66,65,0,0,2
S14318,26,65,1,1,0,1,1,18,2,20,0,93,52,1,2,3
S14319,26,65,1,1,1,1,1,27,0,8,0,83,62,0,2,2
S14320,26,65,1,1,1,1,1,25,3,9,1,74,97,1,2,0
S14321,26,65,1,1,1,1,1,22,0,15,1,66,65,0,0,2
S14322,26,65,1,1,1,1,1,18,2,20,0,93,52,1,2,3
S14323,8,83,0,1,0,1,0,24,1,10,0,54,56,0,2,2
S14324,26,69,2,1,1,1,0,24,0,4,0,91,64,1,2,2
S14325,26,69,2,1,1,1,0,28,2,4,1,84,69,1,2,2
S14326,26,69,2,1,1,1,0,21,2,20,1,77,74,1,1,1
S14327,26,69,2,0,0,0,0,24,0,4,0,91,64,1,2,2
S14328,26,69,2,0,0,0,0,28,2,4,1,84,69,1,2,2
S14329,26,69,2,0,0,0,0,21,2,20,1,77,74,1,1,1
S14330,26,69,1,1,1,1,0,24,0,4,0,91,64,1,2,2
S14331,26,69,1,1,1,1,0,28,2,4,1,84,69,1,2,2
S14332,26,69,1,1,1,1,0,21,2,20,1,77,74,1,1,1
S14333,26,69,1,0,1,1,0,24,0,4,0,91,64,1,2,2
S14334,26,69,1,0,1,1,0,28,2,4,1,84,69,1,2,2
S14335,26,69,1,0,1,1,0,21,2,20,1,77,74,1,1,1
S14336,32,85,0,1,0,0,1,26,2,5,1,100,55,1,2,2
S14337,32,85,0,1,0,0,1,24,0,0,0,76,72,1,1,1
S14338,11,84,1,1,2,1,1,24,0,19,1,73,52,1,2,3
S14339,11,84,1,1,2,1,1,19,1,15,1,81,59,0,1,2
S14340,11,84,1,1,2,1,1,18,1,9,1,80,88,1,2,0
S14341,8,87,2,0,0,1,1,29,2,15,0,64,76,1,2,1
S14342,8,87,2,0,0,1,1,18,1,18,1,82,74,1,2,1
S14343,8,87,2,0,0,1,1,21,3,12,0,60,94,1,2,0
S14344,8,87,2,0,0,1,1,28,0,19,0,99,57,1,2,2
S14345,21,73,2,0,1,1,0,26,0,9,1,58,76,1,2,1
S14346,21,73,2,0,1,1,0,20,1,6,0,63,88,0,2,0
S14347,21,73,2,0,1,1,0,24,1,3,1,90,57,1,2,2
S14348,21,73,2,0,1,1,0,26,0,4,1,53,99,1,2,0
S14349,21,73,2,0,1,1,0,25,1,4,1,95,85,1,1,0
S14350,21,73,2,0,1,1,0,24,2,19,0,86,76,1,1,1
S14351,10,66,2,0,1,1,1,24,0,15,0,73,49,1,2,3
S14352,10,66,2,0,1,1,1,28,3,17,0,60,54,1,0,3
S14353,10,66,2,0,1,1,1,24,2,10,0,96,66,0,2,2
S14354,10,66,2,0,1,1,1,25,0,0,1,56,85,1,2,0
S14355,10,66,1,0,0,1,1,24,0,15,0,73,49,1,2,3
S14356,10,66,1,0,0,1,1,28,3,17,0,60,54,1,0,3
S14357,10,66,1,0,0,1,1,24,2,10,0,96,66,0,2,2
S14358,10,66,1,0,0,1,1,25,0,0,1,56,85,1,2,0
S14359,6,85,1,1,2,1,0,24,0,8,0,61,63,1,2,2
S14360,6,85,1,1,2,1,0,23,2,2,1,86,93,1,1,0
S14361,6,85,1,1,2,1,0,20,2,12,0,59,90,1,1,0
S14362,6,85,1,1,2,1,0,25,3,20,1,74,61,1,2,2
S14363,17,70,1,0,0,1,0,26,3,5,0,60,84,1,2,1
S14364,17,70,1,0,0,1,0,24,3,2,1,78,73,1,2,1
S14365,17,70,1,0,0,1,0,23,1,12,1,70,89,1,2,0
S14366,17,70,1,1,0,1,0,26,3,5,0,60,84,1,2,1
S14367,17,70,1,1,0,1,0,24,3,2,1,78,73,1,2,1
S14368,17,70,1,1,0,1,0,23,1,12,1,70,89,1,2,0
S14369,14,99,1,1,2,1,0,18,3,6,0,65,95,1,1,0
S14370,14,99,1,1,2,1,0,23,0,16,1,50,99,1,2,0
S14371,14,99,1,1,2,1,0,20,1,2,0,73,41,1,0,3
S14372,14,99,1,1,2,1,0,25,3,20,0,88,60,0,2,2
S14373,14,99,1,0,2,0,0,18,3,6,0,65,95,1,1,0
S14374,14,99,1,0,2,0,0,23,0,16,1,50,99,1,2,0
S14375,14,99,1,0,2,0,0,20,1,2,0,73,41,1,0,3
S14376,14,99,1,0,2,0,0,25,3,20,0,88,60,0,2,2
S14377,15,92,1,0,1,1,1,27,2,16,1,86,88,0,1,0
S14378,15,92,1,0,1,1,1,28,1,9,1,68,44,1,0,3
S14379,15,92,0,1,0,1,1,27,2,16,1,86,88,0,1,0
S14380,15,92,0,1,0,1,1,28,1,9,1,68,44,1,0,3
S14381,5,62,2,0,0,1,1,20,2,3,1,53,43,1,2,3
S14382,9,66,1,0,0,1,1,27,0,15,1,94,62,0,0,2
S14383,8,72,2,1,2,1,1,26,1,17,0,63,43,1,2,3
S14384,8,72,2,1,2,1,1,29,2,15,0,78,67,0,0,2
S14385,13,68,2,0,1,1,0,29,3,0,0,67,73,1,2,1
S14386,13,68,2,0,1,1,0,29,2,7,1,92,48,0,2,3
S14387,13,68,2,0,1,1,0,29,3,2,1,86,47,1,2,3
S14388,13,68,2,0,1,1,0,29,1,17,1,91,84,1,0,1
S14389,13,68,2,0,1,1,0,25,2,10,1,98,43,0,1,3
S14390,13,68,2,0,1,1,0,25,0,7,1,55,40,0,0,3
S14391,13,68,2,0,1,1,0,25,3,5,0,66,92,1,2,0
S14392,13,68,2,0,1,1,0,23,3,8,0,87,82,0,1,1
S14393,25,81,2,1,0,1,0,18,2,15,0,72,40,0,2,3
S14394,25,81,2,1,0,1,0,26,2,1,0,60,66,1,2,2
S14395,25,81,1,0,0,1,0,18,2,15,0,72,40,0,2,3
S14396,25,81,1,0,0,1,0,26,2,1,0,60,66,1,2,2
S14397,25,81,1,1,2,1,0,18,2,15,0,72,40,0,2,3
S14398,25,81,1,1,2,1,0,26,2,1,0,60,66,1,2,2
S14399,25,81,1,0,0,1,0,18,2,15,0,72,40,0,2,3
S14400,25,81,1,0,0,1,0,26,2,1,0,60,66,1,2,2
S14401,12,83,1,1,1,1,1,25,2,14,0,72,73,1,2,1
S14402,12,83,1,1,1,1,1,25,3,20,0,57,49,1,2,3
S14403,12,83,2,0,1,1,1,25,2,14,0,72,73,1,2,1
S14404,12,83,2,0,1,1,1,25,3,20,0,57,49,1,2,3
S14405,13,89,2,0,0,1,1,24,1,0,1,75,68,1,0,2
S14406,13,89,2,0,0,1,1,27,3,9,0,97,88,1,2,0
S14407,13,89,2,1,1,1,1,24,1,0,1,75,68,1,0,2
S14408,13,89,2,1,1,1,1,27,3,9,0,97,88,1,2,0
S14409,7,98,0,1,1,1,1,19,3,7,0,58,41,1,1,3
S14410,7,98,0,1,1,1,1,22,2,13,0,80,92,1,2,0
S14411,7,98,0,1,1,1,1,18,3,5,1,63,97,1,1,0
S14412,10,67,1,1,1,1,0,18,1,20,0,95,78,1,0,1
S14413,10,67,1,1,1,1,0,25,1,3,1,73,54,0,0,3
S14414,10,67,1,1,1,1,0,18,1,16,0,61,62,1,2,2
S14415,10,67,1,1,1,1,0,26,1,19,0,67,60,1,1,2
S14416,10,67,1,1,1,1,0,28,3,12,1,99,68,1,1,2
S14417,10,67,2,0,1,1,0,18,1,20,0,95,78,1,0,1
S14418,10,67,2,0,1,1,0,25,1,3,1,73,54,0,0,3
S14419,10,67,2,0,1,1,0,18,1,16,0,61,62,1,2,2
S14420,10,67,2,0,1,1,0,26,1,19,0,67,60,1,1,2
S14421,10,67,2,0,1,1,0,28,3,12,1,99,68,1,1,2
S14422,28,71,2,0,1,1,1,18,2,15,1,88,92,1,2,0
S14423,28,71,2,0,1,1,1,24,2,6,0,89,95,1,2,0
S14424,28,71,2,0,1,1,1,28,0,2,1,79,93,0,2,0
S14425,17,95,1,0,2,1,1,28,2,9,1,67,79,1,1,1
S14426,17,95,1,0,2,1,1,26,3,2,0,88,87,0,1,0
S14427,17,95,1,0,2,1,1,27,0,18,1,99,83,1,1,1
S14428,17,95,1,0,2,1,1,19,3,10,1,96,99,1,2,0
S14429,17,95,1,0,2,1,1,28,2,9,1,67,79,1,1,1
S14430,17,95,1,0,2,1,1,26,3,2,0,88,87,0,1,0
S14431,17,95,1,0,2,1,1,27,0,18,1,99,83,1,1,1
S14432,17,95,1,0,2,1,1,19,3,10,1,96,99,1,2,0
S14433,14,97,1,1,1,1,1,26,3,18,0,97,79,0,2,1
S14434,14,97,1,1,1,1,1,26,3,18,0,97,79,0,2,1
S14435,7,97,2,0,1,1,0,20,0,5,1,79,87,1,0,0
S14436,7,97,2,0,1,1,0,25,2,10,1,100,41,1,1,3
S14437,28,60,1,1,0,1,1,27,2,12,1,74,79,1,0,1
S14438,28,60,1,1,0,1,1,29,1,5,0,57,73,1,1,1
S14439,28,60,1,1,0,1,1,29,1,11,0,92,98,0,1,0
S14440,28,61,0,1,0,1,0,25,1,0,1,63,56,1,2,2
S14441,28,61,1,1,0,1,0,25,1,0,1,63,56,1,2,2
S14442,28,61,1,1,0,1,0,25,1,0,1,63,56,1,2,2
S14443,15,62,2,0,2,1,0,29,0,9,1,88,50,0,1,3
S14444,15,62,2,0,2,1,0,29,0,10,0,79,57,1,0,2
S14445,15,62,1,0,2,1,0,29,0,9,1,88,50,0,1,3
S14446,15,62,1,0,2,1,0,29,0,10,0,79,57,1,0,2
S14447,8,61,0,1,1,1,0,26,0,16,0,67,47,1,2,3
S14448,29,98,1,1,0,1,0,26,0,12,0,68,74,1,2,1
S14449,18,88,1,0,0,1,1,24,0,5,0,78,56,0,1,2
S14450,18,88,1,0,0,1,1,21,2,5,1,68,56,1,2,2
S14451,18,88,1,0,0,1,1,23,3,2,0,50,93,1,2,0
S14452,18,88,1,0,0,1,1,23,2,17,1,70,70,1,2,1
S14453,18,88,1,0,2,1,1,24,0,5,0,78,56,0,1,2
S14454,18,88,1,0,2,1,1,21,2,5,1,68,56,1,2,2
S14455,18,88,1,0,2,1,1,23,3,2,0,50,93,1,2,0
S14456,18,88,1,0,2,1,1,23,2,17,1,70,70,1,2,1
S14457,18,88,2,0,1,1,1,24,0,5,0,78,56,0,1,2
S14458,18,88,2,0,1,1,1,21,2,5,1,68,56,1,2,2
S14459,18,88,2,0,1,1,1,23,3,2,0,50,93,1,2,0
S14460,18,88,2,0,1,1,1,23,2,17,1,70,70,1,2,1
S14461,11,83,1,0,2,1,0,25,2,2,1,66,90,1,2,0
S14462,11,83,0,1,0,1,0,25,2,2,1,66,90,1,2,0
S14463,8,67,0,0,0,1,1,18,1,4,0,68,48,1,0,3
S14464,8,67,0,0,0,1,1,21,2,8,0,76,60,1,2,2
S14465,8,67,1,1,1,1,1,18,1,4,0,68,48,1,0,3
S14466,8,67,1,1,1,1,1,21,2,8,0,76,60,1,2,2
S14467,24,86,2,1,2,1,1,23,1,0,1,63,99,1,1,0
S14468,24,86,2,1,2,1,1,18,1,1,0,57,42,0,2,3
S14469,24,86,2,1,2,1,1,22,1,11,1,76,82,1,2,1
S14470,24,86,2,1,2,1,1,22,1,17,1,62,100,1,0,0
S14471,24,86,2,0,1,1,1,23,1,0,1,63,99,1,1,0
S14472,24,86,2,0,1,1,1,18,1,1,0,57,42,0,2,3
S14473,24,86,2,0,1,1,1,22,1,11,1,76,82,1,2,1
S14474,24,86,2,0,1,1,1,22,1,17,1,62,100,1,0,0
S14475,24,86,0,1,1,1,1,23,1,0,1,63,99,1,1,0
S14476,24,86,0,1,1,1,1,18,1,1,0,57,42,0,2,3
S14477,24,86,0,1,1,1,1,22,1,11,1,76,82,1,2,1
S14478,24,86,0,1,1,1,1,22,1,17,1,62,100,1,0,0
S14479,24,86,0,1,1,1,1,23,1,0,1,63,99,1,1,0
S14480,24,86,0,1,1,1,1,18,1,1,0,57,42,0,2,3
S14481,24,86,0,1,1,1,1,22,1,11,1,76,82,1,2,1
S14482,24,86,0,1,1,1,1,22,1,17,1,62,100,1,0,0
S14483,24,86,1,1,1,1,1,23,1,0,1,63,99,1,1,0
S14484,24,86,1,1,1,1,1,18,1,1,0,57,42,0,2,3
S14485,24,86,1,1,1,1,1,22,1,11,1,76,82,1,2,1
S14486,24,86,1,1,1,1,1,22,1,17,1,62,100,1,0,0
S14487,10,72,1,1,1,1,1,22,0,10,0,83,55,0,1,2
S14488,28,99,0,0,1,1,0,28,2,0,1,98,99,1,2,0
S14489,28,99,0,0,1,1,0,25,0,17,1,89,54,1,1,3
S14490,28,99,0,0,1,1,0,20,3,7,1,57,42,0,2,3
S14491,28,99,1,1,1,1,0,28,2,0,1,98,99,1,2,0
S14492,28,99,1,1,1,1,0,25,0,17,1,89,54,1,1,3
S14493,28,99,1,1,1,1,0,20,3,7,1,57,42,0,2,3
S14494,11,74,2,1,0,1,1,22,2,15,0,73,67,1,1,2
S14495,11,74,2,1,0,1,1,19,2,13,0,57,48,0,2,3
S14496,11,74,2,1,0,1,1,25,2,9,0,67,76,1,2,1
S14497,11,74,1,0,0,1,1,22,2,15,0,73,67,1,1,2
S14498,11,74,1,0,0,1,1,19,2,13,0,57,48,0,2,3
S14499,11,74,1,0,0,1,1,25,2,9,0,67,76,1,2,1
S14500,28,67,2,0,0,1,0,18,3,16,1,85,85,1,2,0
S14501,28,67,2,0,0,1,0,27,1,16,1,62,56,1,2,2
S14502,28,67,2,0,0,1,0,28,2,17,1,53,82,1,2,1
S14503,28,67,1,0,2,1,0,18,3,16,1,85,85,1,2,0
S14504,28,67,1,0,2,1,0,27,1,16,1,62,56,1,2,2
S14505,28,67,1,0,2,1,0,28,2,17,1,53,82,1,2,1
S14506,28,67,1,1,1,1,0,18,3,16,1,85,85,1,2,0
S14507,28,67,1,1,1,1,0,27,1,16,1,62,56,1,2,2
S14508,28,67,1,1,1,1,0,28,2,17,1,53,82,1,2,1
S14509,34,75,1,1,1,1,1,23,0,15,1,58,52,1,2,3
S14510,13,60,2,1,1,1,0,23,0,0,1,63,70,1,1,1
S14511,13,60,2,1,1,1,0,28,1,5,1,87,57,1,2,2
S14512,13,60,2,1,1,1,0,23,2,7,1,97,90,1,0,0
S14513,13,60,2,0,1,1,0,23,0,0,1,63,70,1,1,1
S14514,13,60,2,0,1,1,0,28,1,5,1,87,57,1,2,2
S14515,13,60,2,0,1,1,0,23,2,7,1,97,90,1,0,0
S14516,25,66,2,1,0,1,1,19,0,18,1,62,72,1,2,1
S14517,25,66,2,1,0,1,1,20,1,19,1,78,54,0,2,3
S14518,25,66,2,1,0,1,1,25,0,16,0,61,83,1,2,1
S14519,25,66,1,1,1,0,1,19,0,18,1,62,72,1,2,1
S14520,25,66,1,1,1,0,1,20,1,19,1,78,54,0,2,3
S14521,25,66,1,1,1,0,1,25,0,16,0,61,83,1,2,1
S14522,25,66,2,1,1,1,1,19,0,18,1,62,72,1,2,1
S14523,25,66,2,1,1,1,1,20,1,19,1,78,54,0,2,3
S14524,25,66,2,1,1,1,1,25,0,16,0,61,83,1,2,1
S14525,25,66,1,1,1,1,1,19,0,18,1,62,72,1,2,1
S14526,25,66,1,1,1,1,1,20,1,19,1,78,54,0,2,3
S14527,25,66,1,1,1,1,1,25,0,16,0,61,83,1,2,1
S14528,6,73,1,0,0,1,0,19,0,9,1,91,55,1,1,2
S14529,6,73,1,0,0,1,0,18,1,9,1,55,87,0,2,0
S14530,37,69,2,1,1,0,0,21,1,14,1,82,95,0,1,0
S14531,7,72,1,1,1,1,1,19,0,12,0,79,76,1,2,1
S14532,7,72,1,1,1,1,1,20,0,3,1,76,82,0,1,1
S14533,8,97,2,1,2,1,0,23,3,14,1,75,47,1,0,3
S14534,8,97,2,1,2,1,0,28,2,6,0,62,66,0,1,2
S14535,8,97,2,1,2,1,0,27,1,8,0,56,48,1,1,3
S14536,8,98,1,1,1,1,0,25,0,19,1,86,74,1,1,1
S14537,8,98,1,1,1,1,0,29,2,6,0,74,97,1,2,0
S14538,34,87,0,0,2,1,1,18,2,0,0,78,95,1,2,0
S14539,34,87,0,0,2,1,1,27,2,19,1,92,66,1,1,2
S14540,10,71,2,1,1,1,1,22,3,10,1,52,78,1,2,1
S14541,38,90,1,1,0,1,1,22,2,13,1,68,70,1,0,1
S14542,13,76,1,1,2,1,1,19,1,18,0,97,70,1,2,1
S14543,13,76,1,1,2,1,1,23,3,19,1,75,73,1,2,1
S14544,13,76,1,1,2,1,1,24,3,14,0,82,63,1,2,2
S14545,18,60,2,0,0,1,1,29,1,16,1,56,76,0,2,1
S14546,18,60,2,0,0,1,1,25,1,16,0,86,83,1,2,1
S14547,18,60,2,0,0,1,1,22,1,2,1,86,90,1,2,0
S14548,12,85,2,1,1,1,1,28,2,12,0,67,58,1,2,2
S14549,12,85,2,1,1,1,1,26,2,1,1,80,99,1,2,0
S14550,12,85,2,1,1,1,1,25,2,10,1,74,40,1,1,3
S14551,12,85,1,1,2,1,1,28,2,12,0,67,58,1,2,2
S14552,12,85,1,1,2,1,1,26,2,1,1,80,99,1,2,0
S14553,12,85,1,1,2,1,1,25,2,10,1,74,40,1,1,3
S14554,12,85,2,0,0,1,1,28,2,12,0,67,58,1,2,2
S14555,12,85,2,0,0,1,1,26,2,1,1,80,99,1,2,0
S14556,12,85,2,0,0,1,1,25,2,10,1,74,40,1,1,3
S14557,12,85,1,1,1,1,1,28,2,12,0,67,58,1,2,2
S14558,12,85,1,1,1,1,1,26,2,1,1,80,99,1,2,0
S14559,12,85,1,1,1,1,1,25,2,10,1,74,40,1,1,3
S14560,26,82,1,1,1,1,1,24,0,15,1,53,56,1,1,2
S14561,26,82,1,1,1,1,1,19,2,0,1,86,52,1,1,3
S14562,26,82,1,0,0,1,1,24,0,15,1,53,56,1,1,2
S14563,26,82,1,0,0,1,1,19,2,0,1,86,52,1,1,3
S14564,22,78,2,1,2,1,0,21,0,16,1,80,83,1,1,1
S14565,22,78,2,1,2,1,0,24,1,2,1,100,51,1,1,3
S14566,7,74,1,1,0,1,0,21,3,19,1,51,93,1,2,0
S14567,7,74,1,1,0,1,0,28,3,11,1,89,68,0,2,2
S14568,29,72,1,0,0,1,0,18,1,14,1,66,55,1,2,2
S14569,29,72,1,0,0,1,0,18,1,14,1,66,55,1,2,2
S14570,11,73,0,1,2,1,0,23,2,9,1,77,59,1,1,2
S14571,11,73,0,1,2,1,0,27,1,2,0,85,95,1,0,0
S14572,7,79,2,1,1,1,1,23,0,14,1,55,68,1,2,2
S14573,7,79,2,1,1,1,1,28,3,12,0,64,87,1,2,0
S14574,30,83,1,1,1,1,0,22,3,2,0,90,71,1,2,1
S14575,30,83,1,1,1,1,0,23,0,13,0,85,77,1,2,1
S14576,30,83,1,1,1,1,0,25,2,16,1,56,91,1,1,0
S14577,30,83,1,1,1,1,0,28,1,13,1,54,88,0,1,0
S14578,34,91,0,0,1,1,1,21,0,17,0,90,45,1,1,3
S14579,34,91,0,0,1,1,1,26,3,10,1,67,85,0,2,0
S14580,34,91,1,0,1,0,1,21,0,17,0,90,45,1,1,3
S14581,34,91,1,0,1,0,1,26,3,10,1,67,85,0,2,0
S14582,7,63,1,0,1,1,0,27,0,16,1,58,80,0,2,1
S14583,7,63,1,0,1,1,0,29,1,0,1,59,47,0,1,3
S14584,7,63,1,0,1,1,0,21,0,9,1,74,71,1,0,1
S14585,7,63,1,0,1,1,0,23,3,6,1,78,51,1,2,3
S14586,7,86,1,0,1,1,1,26,3,9,1,60,45,1,0,3
S14587,7,86,1,0,1,1,1,21,0,15,0,62,92,1,2,0
S14588,34,97,1,0,1,1,1,19,2,14,1,60,83,1,2,1
S14589,34,97,1,0,1,1,1,24,0,14,1,63,72,1,1,1
S14590,34,97,1,0,1,1,1,27,3,1,0,61,62,1,0,2
S14591,34,97,1,0,1,1,1,29,0,5,1,71,46,1,0,3
S14592,13,97,1,1,1,1,1,19,0,0,1,98,85,1,1,0
S14593,13,97,1,1,1,1,1,23,2,20,0,60,78,1,0,1
S14594,34,92,1,0,0,1,0,27,1,0,1,81,80,1,1,1
S14595,34,92,1,0,0,1,0,21,0,9,1,92,68,0,1,2
S14596,18,90,0,0,2,1,1,22,0,13,1,93,100,1,2,0
S14597,18,90,0,0,2,1,1,29,1,18,0,54,90,1,2,0
S14598,18,90,0,0,2,1,1,26,3,5,0,76,76,1,2,1
S14599,18,90,2,0,2,1,1,22,0,13,1,93,100,1,2,0
S14600,18,90,2,0,2,1,1,29,1,18,0,54,90,1,2,0
S14601,18,90,2,0,2,1,1,26,3,5,0,76,76,1,2,1
S14602,18,90,1,0,1,1,1,22,0,13,1,93,100,1,2,0
S14603,18,90,1,0,1,1,1,29,1,18,0,54,90,1,2,0
S14604,18,90,1,0,1,1,1,26,3,5,0,76,76,1,2,1
S14605,18,90,1,1,0,1,1,22,0,13,1,93,100,1,2,0
S14606,18,90,1,1,0,1,1,29,1,18,0,54,90,1,2,0
S14607,18,90,1,1,0,1,1,26,3,5,0,76,76,1,2,1
S14608,11,90,0,1,0,1,1,20,2,2,1,63,49,1,2,3
S14609,9,88,1,1,0,1,1,26,0,13,0,99,45,1,2,3
S14610,18,100,0,0,0,1,0,23,0,7,1,62,65,1,1,2
S14611,18,100,0,0,0,1,0,25,3,19,1,66,94,1,2,0
S14612,35,86,1,0,1,1,0,23,2,12,0,100,89,0,0,0
S14613,34,79,0,1,0,1,1,27,3,4,1,52,55,1,1,2
S14614,34,79,0,1,0,1,1,22,2,4,1,96,94,1,2,0
S14615,34,79,0,1,0,1,1,25,2,10,0,57,86,0,2,0
S14616,34,79,0,1,0,1,1,22,3,8,1,76,67,0,0,2
S14617,8,82,0,0,1,1,1,22,3,14,1,72,41,1,2,3
S14618,8,82,0,0,1,1,1,22,1,4,1,75,71,1,1,1
S14619,8,82,0,0,1,1,1,28,1,2,1,66,100,1,0,0
S14620,31,77,1,0,1,1,1,26,0,0,1,81,87,0,2,0
S14621,8,91,0,0,1,1,0,25,0,19,0,85,93,1,2,0
S14622,8,91,0,0,1,1,0,29,0,13,0,96,87,1,1,0
S14623,8,91,0,0,1,1,0,28,3,14,1,50,73,1,2,1
S14624,8,91,0,0,1,1,0,22,2,2,1,57,53,1,1,3
S14625,14,99,1,0,0,1,1,23,0,11,1,88,71,1,2,1
S14626,14,99,1,0,0,1,1,22,2,19,1,88,94,1,2,0
S14627,14,99,1,0,0,1,1,20,2,15,0,95,72,1,2,1
S14628,14,99,1,1,1,1,1,23,0,11,1,88,71,1,2,1
S14629,14,99,1,1,1,1,1,22,2,19,1,88,94,1,2,0
S14630,14,99,1,1,1,1,1,20,2,15,0,95,72,1,2,1
S14631,9,72,2,1,1,0,0,22,0,2,1,86,100,0,2,0
S14632,15,60,1,0,0,1,0,28,3,14,1,86,54,1,2,3
S14633,15,60,1,0,0,1,0,26,2,16,0,81,82,1,1,1
S14634,15,60,1,0,0,1,0,28,3,0,0,84,99,0,0,0
S14635,15,60,1,0,0,1,0,19,0,5,1,66,88,1,1,0
S14636,34,78,2,1,1,1,1,18,0,0,1,60,89,1,0,0
S14637,34,78,2,1,1,1,1,20,2,12,1,63,73,1,1,1
S14638,31,82,1,1,1,0,1,23,0,15,0,60,70,1,1,1
S14639,31,82,1,1,1,0,1,22,2,18,0,54,66,1,1,2
S14640,31,82,2,1,1,1,1,23,0,15,0,60,70,1,1,1
S14641,31,82,2,1,1,1,1,22,2,18,0,54,66,1,1,2
S14642,38,80,1,0,1,1,0,19,3,18,1,51,93,0,1,0
S14643,38,80,1,0,1,1,0,18,2,18,1,93,83,1,1,1
S14644,38,80,1,0,1,1,0,21,0,15,1,85,94,1,0,0
S14645,38,80,1,0,1,1,0,18,3,17,1,68,93,0,2,0
S14646,31,79,2,0,1,1,1,23,1,20,1,59,75,1,2,1
S14647,31,79,2,0,1,1,1,22,3,4,0,51,45,1,0,3
S14648,25,100,0,0,0,1,1,25,1,10,1,81,91,1,2,0
S14649,25,100,0,0,0,1,1,23,0,10,0,72,45,0,2,3
S14650,11,78,2,1,1,1,0,19,0,9,0,56,91,1,1,0
S14651,11,78,2,1,1,1,0,21,2,6,1,80,92,1,2,0
S14652,11,78,2,1,1,1,0,25,2,18,0,100,87,1,2,0
S14653,11,78,2,1,1,1,0,27,2,14,1,65,40,1,1,3
S14654,11,78,2,1,1,1,0,28,0,15,1,59,82,1,1,1
S14655,11,78,2,1,1,1,0,18,1,19,1,71,49,1,2,3
S14656,11,78,2,1,1,1,0,27,2,8,0,66,75,1,2,1
S14657,11,78,0,1,0,1,0,19,0,9,0,56,91,1,1,0
S14658,11,78,0,1,0,1,0,21,2,6,1,80,92,1,2,0
S14659,11,78,0,1,0,1,0,25,2,18,0,100,87,1,2,0
S14660,11,78,0,1,0,1,0,27,2,14,1,65,40,1,1,3
S14661,11,78,0,1,0,1,0,28,0,15,1,59,82,1,1,1
S14662,11,78,0,1,0,1,0,18,1,19,1,71,49,1,2,3
S14663,11,78,0,1,0,1,0,27,2,8,0,66,75,1,2,1
S14664,11,78,2,0,0,1,0,19,0,9,0,56,91,1,1,0
S14665,11,78,2,0,0,1,0,21,2,6,1,80,92,1,2,0
S14666,11,78,2,0,0,1,0,25,2,18,0,100,87,1,2,0
S14667,11,78,2,0,0,1,0,27,2,14,1,65,40,1,1,3
S14668,11,78,2,0,0,1,0,28,0,15,1,59,82,1,1,1
S14669,11,78,2,0,0,1,0,18,1,19,1,71,49,1,2,3
S14670,11,78,2,0,0,1,0,27,2,8,0,66,75,1,2,1
S14671,15,70,2,0,2,1,1,26,2,6,0,94,40,1,2,3
S14672,15,70,2,0,2,1,1,24,2,19,0,70,68,0,0,2
S14673,15,70,2,0,2,1,1,24,0,18,1,72,81,1,2,1
S14674,15,70,2,0,2,1,1,25,1,4,1,75,57,1,2,2
S14675,15,70,1,0,0,1,1,26,2,6,0,94,40,1,2,3
S14676,15,70,1,0,0,1,1,24,2,19,0,70,68,0,0,2
